Time,wy,iu,il,ia,ib,ic,iu_ref,il_ref,ia_ref,ib_ref,ic_ref,vc_ua,vc_ub,vc_uc,vc_la,vc_lb,vc_lc,ie1,ie2,ie1_ref,ie2_ref,vo
0.456242707117853,34.4992566876812,2.01414329805397,-2.01414329805392,-2.659155545021,3.43115387693099,-0.771998331910037,2.01429706995708,-2.01429706995708,-2.6733329570855,3.42472015907558,-0.751387201990072,660.26350194091,637.918323610409,716.600182260105,680.407677188092,689.059022582072,630.568058290171,-0.655430293697439,0.819932111128954,-0.656599700450897,0.818110793828964,-1.7310175377195
0.456409401566928,34.3683297173295,2.01429706744456,-2.01429706744423,-2.67301330360153,3.42485612587774,-0.751842822276543,2.0144527273069,-2.0144527273069,-2.6870475265973,3.41833259539465,-0.731285068797349,660.486948187456,637.741672394485,716.653453019953,680.200260456675,689.321124447754,630.410714696754,-0.656599619708921,0.818110740823364,-0.657623175531626,0.816390879452229,-1.79041487752163
0.456576096016003,34.2374027469777,2.01445272476249,-2.0144527247622,-2.68673105878583,3.41847061434328,-0.731739555557741,2.01460996933039,-2.01460996933039,-2.70062265913524,3.41185879133843,-0.711236132203187,660.709349591071,637.56714737656,716.705039086879,679.988428483196,689.584450443121,630.257390249741,-0.657623096809664,0.816390825140814,-0.658503841608763,0.81477127969265,-1.84689360472769
0.456742790465077,34.106475776626,2.0146099667627,-2.01460996676279,-2.70030936495859,3.41199882854805,-0.711689463589371,2.01476850565078,-2.01476850565078,-2.71405891846943,3.40530022691619,-0.691241308446759,660.930741465841,637.394700008341,716.754908973381,679.772302072906,689.848980337644,630.108026006177,-0.658503764874305,0.814771224081535,-0.65924771502614,0.813248004764318,-1.9005347457409
0.456909484914152,33.9755488062743,2.01476850305812,-2.01476850305816,-2.71374878567371,3.40544224863312,-0.691693462959378,2.01492805860005,-2.01492805860005,-2.72735687734274,3.39865837595841,-0.671301498615665,661.151158297712,637.224283531138,716.803031644312,679.551999684297,690.114693861291,629.962563877375,-0.659247640204415,0.813247947902846,-0.659858848899603,0.811819281429052,-1.95142161232458
0.457076179363227,33.8446218359226,2.01492805599443,-2.01492805599415,-2.72704989346107,3.39880234856353,-0.671752455102737,2.01508836298287,-2.01508836298287,-2.74051711728128,3.39193470602172,-0.651417588740433,661.370633005699,637.055853174274,716.849376647878,679.327637150434,690.381571213332,629.820946661118,-0.659858775946976,0.811819223336408,-0.660340156406164,0.810481499880552,-1.99963190672182
0.457242873812302,33.7136948655708,2.01508836036433,-2.01508836036434,-2.7402132696382,3.39208059603343,-0.651867326395224,2.01524916581609,-2.01524916581609,-2.75354022840638,3.38513067829646,-0.631590449890083,661.589197487646,636.889365451481,716.893914051218,679.099328324902,690.649592846936,629.683118042814,-0.660340085291779,0.810481440593779,-0.6606968306005,0.80923193693161,-2.04525517349618
0.457409568261377,33.5827678952191,2.01524916318546,-2.01524916318554,-2.75323950412282,3.38527845237159,-0.632038948248692,2.01541022608643,-2.01541022608643,-2.76642680924788,3.37824774751654,-0.611820938268656,661.806882562172,636.724778446733,716.93661458571,678.867184595208,690.918739256457,629.54902269883,-0.660696761263728,0.80923187648848,-0.66093260794878,0.808068439364433,-2.08835374065013
0.457576262710452,33.4518409248674,2.01541022345876,-2.01541022345867,-2.76612919524486,3.37839737245287,-0.612268177208112,2.0155713145618,-2.0155713145618,-2.77917746655878,3.37128736187165,-0.592109895312878,662.02371785248,636.562051967111,716.977449492681,678.631315035103,691.188991280287,629.418606104369,-0.660932540340733,0.808068377783533,-0.661051858216524,0.806987334042788,-2.12903418906792
0.457742957159527,33.3209139545156,2.01557131193278,-2.01557131193285,-2.77888294956166,3.37143880461104,-0.592555855049305,2.01573221348789,-2.01573221348789,-2.79179281513126,3.36425096292195,-0.572458147790688,662.23973199053,636.401147384888,717.016390623688,678.391826272384,691.4603300183,629.291814676733,-0.661051792289297,0.806987271371106,-0.661057621240616,0.805987481027842,-2.1672979730696
0.457909651608601,33.1899869841639,2.01573221085994,-2.01573221085984,-2.79150138167476,3.36440419055077,-0.572902808876107,2.01589271635164,-2.01589271635164,-2.80427347761417,3.35713998551497,-0.552866507900802,662.45495254664,636.242027427947,717.053410382053,678.148822947985,691.732736676828,629.16859563633,-0.66105755696073,0.805987417274782,-0.660953506827354,0.805065333843231,-2.20330922306171
0.458076346057676,33.0590600138122,2.01589271372785,-2.01589271372779,-2.8039851140455,3.35729496526754,-0.553309851222104,2.01605262762171,-2.01605262762171,-2.81662008433177,3.34995585770493,-0.533335773373162,662.669406195559,636.084656080086,717.088481657608,677.902407700718,692.006192853708,629.048896968188,-0.660953444154275,0.805065269051073,-0.662579756230116,0.808835238218307,-2.07473631866859
0.458243040506751,32.9281330434604,2.01605262500573,-2.01605262500581,-2.81633477681566,3.35011255696482,-0.533777780149085,2.01621192845074,-2.01621192845074,-2.82883327310401,3.34270000067428,-0.513866727570271,662.883427371566,635.929365226604,717.121081179499,677.653400200536,692.280122650948,628.932030391322,-0.662579668275652,0.808835104940026,-0.664882242679596,0.814601872116327,-1.8754090813817
0.458409734955826,32.7972060731087,2.01621192584856,-2.01621192584839,-2.82855100762644,3.34285838697578,-0.514307379349518,2.01637065427832,-2.01637065427832,-2.84091368906818,3.33537382865754,-0.494460139589357,663.097496698443,635.776683173946,717.150381669636,677.402755765272,692.554522196609,628.817067842716,-0.664882144684807,0.814601709288844,-0.667061425745487,0.820300932973623,-1.676162143338
0.458576429404901,32.666279102757,2.01637065168657,-2.01637065168626,-2.84063445144019,3.33553386968832,-0.494899418248435,2.01652864272096,-2.01652864272096,-2.85286198450196,3.32797874886738,-0.475116764365416,663.311769266648,635.62674600543,717.17611349763,677.150778866149,692.829489437148,628.703732104971,-0.667061329326055,0.820300770573021,-0.669115278869867,0.82590626552701,-1.47737258895249
0.458743123853976,32.5353521324052,2.01652864014483,-2.01652864014477,-2.85258576036433,3.32814041247032,-0.475554652106058,2.01668565392727,-2.01668565392727,-2.86467881864795,3.32051616142293,-0.455837342774977,663.526251959801,635.479512578449,717.198270159975,676.897516323656,693.105015774257,628.592026251658,-0.669115184071269,0.82590610394236,-0.671044878661633,0.831418059766293,-1.27911188766801
